split,model_name,feature_set,threshold,transaction_cost,strategy_n_days,strategy_cumulative_return,strategy_annualized_return,strategy_annualized_volatility,strategy_sharpe,strategy_max_drawdown,strategy_avg_daily_return,buy_hold_n_days,buy_hold_cumulative_return,buy_hold_annualized_return,buy_hold_annualized_volatility,buy_hold_sharpe,buy_hold_max_drawdown,buy_hold_avg_daily_return,exposure,trades,win_rate_when_in_market
test,XGB,general,0.54,0.0001,537,-0.07818763518573757,-0.03748464314377298,0.16267171421697785,-0.15358280301679897,-0.23994662537647315,-9.914118190869493e-05,537,0.06971454542423539,0.032130608500260394,0.19009307820152527,0.2613216815023813,-0.2537811304380434,0.00019712477316502475,0.6722532588454376,264,0.47368421052631576
test,XGB,vader,0.54,0.0001,537,0.09130583401857062,0.0418550118676726,0.17715262371536838,0.3199512300220951,-0.22344991334319153,0.00022492142801338683,537,0.06971454542423539,0.032130608500260394,0.19009307820152527,0.2613216815023813,-0.2537811304380434,0.00019712477316502475,0.9031657355679702,87,0.5030927835051546
val,Logit,all,0.54,0.0001,499,0.6286375065083312,0.27930312484341546,0.2535249008378427,1.099397204997001,-0.2992861714597279,0.0011060498705486748,499,0.4723084242675559,0.2157410353983027,0.26159365303205856,0.8787286207316723,-0.33924959024260537,0.0009121818647659542,0.9378757515030061,57,0.5747863247863247
val,Logit,dict,0.53,0.0001,499,0.4332375233600321,0.1993397893198816,0.26042664149178035,0.8293144841734604,-0.33924959024260526,0.0008570459756102482,499,0.4723084242675559,0.2157410353983027,0.26159365303205856,0.8787286207316723,-0.33924959024260537,0.0009121818647659542,0.9919839679358717,9,0.5696969696969697
val,Logit,finbert,0.55,0.0001,499,0.15071766483431226,0.07346983444105759,0.20236274960587647,0.4520687694856918,-0.22658675371723724,0.0003630233301748799,499,0.4723084242675559,0.2157410353983027,0.26159365303205856,0.8787286207316723,-0.33924959024260537,0.0009121818647659542,0.1843687374749499,95,0.5760869565217391
val,Logit,general,0.52,0.0001,499,0.4865077530091926,0.22164817442962947,0.26149935133217234,0.8975039113557313,-0.33924959024260526,0.0009313360739587746,499,0.4723084242675559,0.2157410353983027,0.26159365303205856,0.8787286207316723,-0.33924959024260537,0.0009121818647659542,0.9959919839679359,5,0.5714285714285714
val,Logit,vader,0.57,0.0001,499,0.05894559645480735,0.029346143694708893,0.025336485201355056,1.1542079877417666,-0.013084618580091578,0.00011604592698692486,499,0.4723084242675559,0.2157410353983027,0.26159365303205856,0.8787286207316723,-0.33924959024260537,0.0009121818647659542,0.018036072144288578,18,0.6666666666666666
val,XGB,all,0.5,0.0001,499,0.4721601466039882,0.21567920118588502,0.26159520478576,0.8785303580286681,-0.33924959024260526,0.000911981463964351,499,0.4723084242675559,0.2157410353983027,0.26159365303205856,0.8787286207316723,-0.33924959024260537,0.0009121818647659542,1.0,1,0.5691382765531062
val,XGB,dict,0.55,0.0001,499,0.3844623957747413,0.17855106191785186,0.16215843814530007,1.09418844894831,-0.18745659086725697,0.0007040948012622473,499,0.4723084242675559,0.2157410353983027,0.26159365303205856,0.8787286207316723,-0.33924959024260537,0.0009121818647659542,0.38877755511022044,214,0.5824742268041238
val,XGB,finbert,0.5,0.0001,499,0.4721601466039882,0.21567920118588502,0.26159520478576,0.8785303580286681,-0.33924959024260526,0.000911981463964351,499,0.4723084242675559,0.2157410353983027,0.26159365303205856,0.8787286207316723,-0.33924959024260537,0.0009121818647659542,1.0,1,0.5691382765531062
val,XGB,general,0.54,0.0001,499,1.1162364227795836,0.4602027953256378,0.2231787407065431,1.8082280431438194,-0.20734079115232507,0.001601420863409104,499,0.4723084242675559,0.2157410353983027,0.26159365303205856,0.8787286207316723,-0.33924959024260537,0.0009121818647659542,0.8056112224448898,173,0.5845771144278606
val,XGB,vader,0.54,0.0001,499,0.41768371695434814,0.19274908261569523,0.24095404606368817,0.8532060122210735,-0.28600475207227505,0.0008158073046449692,499,0.4723084242675559,0.2157410353983027,0.26159365303205856,0.8787286207316723,-0.33924959024260537,0.0009121818647659542,0.8416833667334669,117,0.5738095238095238
