split,model_name,feature_set,threshold,transaction_cost,strategy_n_days,strategy_cumulative_return,strategy_annualized_return,strategy_annualized_volatility,strategy_sharpe,strategy_max_drawdown,strategy_avg_daily_return,buy_hold_n_days,buy_hold_cumulative_return,buy_hold_annualized_return,buy_hold_annualized_volatility,buy_hold_sharpe,buy_hold_max_drawdown,buy_hold_avg_daily_return,exposure,trades,win_rate_when_in_market
oos_expanding,XGB,all,0.4,0.0001,3400,3.743332901391022,0.12230197215388361,0.19490365863922607,0.6898293379269447,-0.3392495902426056,0.0005335327849152244,3400,4.659240059560361,0.13708429279687295,0.1961187221901233,0.7534954058029174,-0.3392495902426055,0.0005864069688976054,0.9944117647058823,33,0.543921916592724
oos_expanding,XGB,all,0.4,0.0005,3400,3.681209398899938,0.12120586973470893,0.19489946912420122,0.6848243838591682,-0.33924959024260537,0.0005296504319740479,3400,4.659240059560361,0.13708429279687295,0.1961187221901233,0.7534954058029174,-0.3392495902426055,0.0005864069688976054,0.9944117647058823,33,0.543921916592724
oos_expanding,XGB,all,0.45,0.0,3400,4.222573638144221,0.13033692581856826,0.193486207190603,0.7303394392103723,-0.33924959024260526,0.0005607563811687574,3400,4.659240059560361,0.13708429279687295,0.1961187221901233,0.7534954058029174,-0.3392495902426055,0.0005864069688976054,0.9858823529411764,69,0.5447494033412887
oos_expanding,XGB,all,0.45,0.0001,3400,4.186656936769327,0.12975892558886648,0.19348704290676103,0.7276931528571159,-0.3392495902426055,0.0005587269694040516,3400,4.659240059560361,0.13708429279687295,0.1961187221901233,0.7534954058029174,-0.3392495902426055,0.0005864069688976054,0.9858823529411764,69,0.5447494033412887
oos_expanding,XGB,all,0.45,0.0005,3400,4.045408420622396,0.12744930163779178,0.19349297592686346,0.7170986366111998,-0.3392495902426056,0.0005506093223452281,3400,4.659240059560361,0.13708429279687295,0.1961187221901233,0.7534954058029174,-0.3392495902426055,0.0005864069688976054,0.9858823529411764,69,0.5447494033412887
oos_expanding,XGB,all,0.5,0.0,3400,5.218542962951828,0.1450549655901492,0.18378722453187732,0.8292435983916433,-0.33924959024260537,0.0006047792833699478,3400,4.659240059560361,0.13708429279687295,0.1961187221901233,0.7534954058029174,-0.3392495902426055,0.0005864069688976054,0.951764705882353,175,0.5451174289245982
oos_expanding,XGB,all,0.5,0.0001,3400,5.11060915858412,0.1435699481537085,0.1837931437446102,0.8221597253685842,-0.33924959024260526,0.0005996322245464184,3400,4.659240059560361,0.13708429279687295,0.1961187221901233,0.7534954058029174,-0.3392495902426055,0.0005864069688976054,0.951764705882353,175,0.5451174289245982
oos_expanding,XGB,all,0.5,0.0005,3400,4.6971855493981165,0.13764763457140994,0.18382351360453328,0.7937998922461097,-0.33924959024260515,0.0005790439892523007,3400,4.659240059560361,0.13708429279687295,0.1961187221901233,0.7534954058029174,-0.3392495902426055,0.0005864069688976054,0.951764705882353,175,0.5451174289245982
oos_expanding,XGB,all,0.55,0.0,3400,0.7869255637138988,0.043964036121878936,0.12387134012015058,0.40966988381368835,-0.3273262012667367,0.00020137443458280934,3400,4.659240059560361,0.13708429279687295,0.1961187221901233,0.7534954058029174,-0.3392495902426055,0.0005864069688976054,0.42176470588235293,1013,0.5460251046025104
oos_expanding,XGB,all,0.55,0.0001,3400,0.6147787048172213,0.03615528591485151,0.12387722935398625,0.3490410634246056,-0.32872230947247294,0.00017158031693575052,3400,4.659240059560361,0.13708429279687295,0.1961187221901233,0.7534954058029174,-0.3392495902426055,0.0005864069688976054,0.42176470588235293,1013,0.5460251046025104
oos_expanding,XGB,all,0.55,0.0005,3400,0.07670123255804784,0.005492467434327741,0.12394333193650137,0.10654683130787056,-0.43557672546935244,5.240384634751514e-05,3400,4.659240059560361,0.13708429279687295,0.1961187221901233,0.7534954058029174,-0.3392495902426055,0.0005864069688976054,0.42176470588235293,1013,0.5460251046025104
oos_expanding,XGB,all,0.6,0.0,3400,0.025148552253619227,0.0018425948606384246,0.01564291152289877,0.1255531097643908,-0.04610657558600839,7.793715029639535e-06,3400,4.659240059560361,0.13708429279687295,0.1961187221901233,0.7534954058029174,-0.3392495902426055,0.0005864069688976054,0.00823529411764706,50,0.6785714285714286
oos_expanding,XGB,all,0.6,0.0001,3400,0.0200407857640168,0.001471769744550544,0.015617946106622866,0.10202544824375749,-0.04868003987124103,6.323126794345416e-06,3400,4.659240059560361,0.13708429279687295,0.1961187221901233,0.7534954058029174,-0.3392495902426055,0.0005864069688976054,0.00823529411764706,50,0.6785714285714286
oos_expanding,XGB,all,0.6,0.0005,3400,-0.00014204322981326012,-1.0528602328196968e-05,0.015541202365363938,0.007147131115551386,-0.06192271842509456,4.4077385316894204e-07,3400,4.659240059560361,0.13708429279687295,0.1961187221901233,0.7534954058029174,-0.3392495902426055,0.0005864069688976054,0.00823529411764706,50,0.6785714285714286
